timestamp,lap_number,track,lap_distance,track_position,speed_kmh,gas,brake,steer_angle,gear,rpm,heading,local_velocity_x,local_velocity_y,local_velocity_z,g_force_x,g_force_y,g_force_z
1750936135,1,monza,547.817688,0.135002628,190.6268311,0,0.904812396,0,6,6722,-3.053616047,0.131474927,0.380297214,52.91255951,-0.04115412,0.113149278,-1.441035151
1750936135,1,monza,548.8762207,0.135192677,189.6674652,0,0.862180889,0,6,6685,-3.053501368,0.130880237,0.374818265,52.64692307,-0.048076324,0.008744797,-1.508813143
1750936135,1,monza,549.928894,0.135382712,188.7287292,0,0.87509793,0,6,6665,-3.053333998,0.131983101,0.375146747,52.38405228,-0.046787277,-0.008635869,-1.570517182
1750936135,1,monza,550.5836792,0.135491297,187.6924744,0,0.986778796,0,6,6625,-3.053260326,0.121293657,0.386253923,52.09342957,-0.085947782,0.077416383,-1.697953939
1750936135,1,monza,551.6260376,0.135681316,186.6530609,0,0.959249675,0,6,6554,-3.053329945,0.104548909,0.373107195,51.80664825,-0.06253545,-0.02208212,-1.643061876
1750936135,1,monza,552.6618042,0.135844201,185.6617279,0,0.90315187,0,6,6501,-3.053457022,0.086804084,0.346583933,51.53156281,-0.060185019,0.047193386,-1.59807539
1750936135,1,monza,553.5630493,0.136007071,184.6994171,0,0.833143115,0,6,6512,-3.053642273,0.067614958,0.34606114,51.26701355,-0.073086627,0.048540298,-1.519094944
1750936135,1,monza,554.2039185,0.136115655,183.9130402,0,0.834917009,0,6,6532,-3.053808212,0.05242449,0.354992837,51.01189041,-0.032553397,-0.008417008,-1.520506144
1750936135,1,monza,555.0973511,0.136278525,182.8647308,0,0.845060945,0,6,6491,-3.053842783,0.047197368,0.364336342,50.76026154,-0.026442137,-0.040527213,-1.466542721
1750936135,1,monza,556.112915,0.13644141,181.9580536,0,0.850545466,0,6,6404,-3.053682327,0.05304553,0.365403265,50.50718307,-0.003486085,-0.076764219,-1.460827827
1750936135,1,monza,557.1226807,0.136631474,181.0760956,0.150000021,0.819618464,0,1,6328,-3.053375006,0.067751855,0.35394004,50.26322937,-0.008935328,-0.111950316,-1.405601263
1750936135,1,monza,557.7509766,0.136740088,180.1876373,0.899999976,0.836600184,0,1,6712,-3.052992344,0.083432727,0.346677661,50.01519394,-0.044866987,-0.014715442,-1.450881958
1750936135,1,monza,558.6268921,0.136875853,179.2736359,0.863486052,0.85693872,0,1,7259,-3.052610397,0.096766323,0.348782361,49.76131439,-0.031363115,-0.032759625,-1.460016727
1750936135,1,monza,559.6224976,0.137065917,178.3819427,0.839143455,0.8365677,0,1,7762,-3.052207947,0.110960394,0.33589229,49.51446533,-0.042096645,-0.080066144,-1.421839356
1750936135,1,monza,560.4890137,0.137201682,177.4986115,0.814800858,0.815975845,0,1,8217,-3.051826,0.121934406,0.324666202,49.27183151,-0.042725515,-0.042336699,-1.418856621
1750936135,1,monza,561.4741211,0.137391731,176.625061,0.342177898,0.861211896,0,1,8495,-3.051504612,0.129664466,0.327915996,49.02516937,-0.045031901,0.00334148,-1.456935644
1750936135,1,monza,562.3317871,0.137527496,176.0949097,0,0.890550315,0,5,7758,-3.051215887,0.135503754,0.323922783,48.87902832,-0.048531208,-0.052141573,-1.114610314
1750936135,1,monza,562.9424438,0.137636095,175.1900177,0,0.883390665,0,5,7323,-3.050898314,0.137940124,0.301371813,48.63205719,-0.070774943,0.053541526,-1.297452211
1750936135,1,monza,563.7940674,0.13779901,174.5644989,0,0.863821864,0,5,7069,-3.050705671,0.137809381,0.276307106,48.45671844,-0.077063866,0.075520419,-1.241393209
1750936135,1,monza,564.7628784,0.137961909,173.7447205,0,0.760850549,0,5,7030,-3.050515175,0.136413708,0.2522147,48.22842407,-0.042471096,0.021677675,-1.354060054
1750936135,1,monza,565.6062622,0.138097674,172.7487488,0,0.739523113,0,5,7190,-3.050317287,0.133844122,0.255294085,47.94913483,-0.065619893,0.022065319,-1.459785938
1750936135,1,monza,566.5648804,0.138260573,171.8259888,0,0.803769529,0,5,7261,-3.050208807,0.126042455,0.29085204,47.69195557,-0.061647099,-0.006477463,-1.488930583
1750936135,1,monza,567.3989258,0.138423473,170.9326782,0,0.837177098,0,5,7169,-3.050163269,0.117208414,0.326289564,47.44988251,-0.057476893,-0.055824678,-1.388697028
1750936135,1,monza,567.9920654,0.138504922,170.0904236,0,0.85454607,0,5,7004,-3.050133228,0.107945904,0.3418203,47.21121979,-0.069727242,-0.044971678,-1.417419672
1750936135,1,monza,568.9366455,0.138667807,169.2306976,0,0.851100266,0,5,6896,-3.050124645,0.09835051,0.34581992,46.97337723,-0.043850392,-0.035064563,-1.267007828
1750936135,1,monza,569.758728,0.138830706,168.3642731,0,0.78384918,0,5,6884,-3.050007582,0.098600373,0.32778424,46.73191071,-0.039635833,-0.109616101,-1.404424906
1750936135,1,monza,570.5765991,0.138966456,167.5254517,0,0.721514463,0,5,6915,-3.049752712,0.108028024,0.304707468,46.50178146,-0.004130025,-0.168195784,-1.316319346
1750936135,1,monza,571.3903809,0.139102191,166.7185822,0,0.713764727,0,5,6927,-3.049380302,0.121263541,0.29574585,46.27790833,-0.037720971,-0.112244263,-1.311258554
1750936135,1,monza,572.3156738,0.139265075,165.9059448,0,0.764196634,0,5,6892,-3.048954964,0.135077745,0.299747795,46.05023956,-0.040749379,-0.118903972,-1.353064775
1750936135,1,monza,573.1210327,0.13940081,165.0244293,0,0.854531825,0,5,6817,-3.048585892,0.142676488,0.313518822,45.8021965,-0.068336189,-0.021305537,-1.473029017
1750936135,1,monza,573.921936,0.139536545,164.0512543,0,0.956994534,0,5,6727,-3.048290253,0.143897355,0.312399805,45.52857208,-0.081071287,0.036450535,-1.623444676
1750936135,1,monza,574.8314209,0.139699429,163.0981445,0,0.926964998,0,5,6663,-3.048111677,0.138896674,0.292250842,45.26311874,-0.089681424,0.047669511,-1.558849812
1750936135,1,monza,575.6221924,0.139835164,162.1185455,0,0.862795353,0,5,6656,-3.048027515,0.128907174,0.264675051,44.99403381,-0.094145969,0.112253927,-1.555582523
1750936135,1,monza,576.1842041,0.139943764,161.23703,0,0.730023324,0,5,6693,-3.04804039,0.116332695,0.253116041,44.75411987,-0.061692603,0.054826844,-1.425066829
1750936135,1,monza,576.9674683,0.140079513,160.4728241,0,0.660997152,0,5,6724,-3.047996759,0.112432376,0.256063402,44.54697418,-0.047531828,-0.018539222,-1.129662871
1750936135,1,monza,577.7470093,0.140215263,159.5849609,0,0.764726341,0,5,6689,-3.047879696,0.108529918,0.287144035,44.29563904,-0.049382217,-0.024517361,-1.325359106
1750936135,1,monza,578.6332397,0.140378147,158.7650909,0,0.809469163,0,5,6595,-3.047817469,0.102853857,0.319325686,44.06706619,-0.043265242,-0.067838736,-1.335823298
1750936135,1,monza,579.4044189,0.140513897,158.0512695,0,0.83398658,0,5,6495,-3.047713995,0.102383308,0.320585132,43.86814117,-0.038131841,-0.151314035,-1.356211305
1750936135,1,monza,580.1715698,0.140622497,157.1999664,0,0.823711276,0,5,6409,-3.047575712,0.103260614,0.30064556,43.62988663,-0.035541598,-0.102449082,-1.445522308
1750936135,1,monza,581.0431519,0.140785396,156.3325348,0,0.792640209,0,1,6336,-3.04747057,0.098825708,0.281896591,43.39143372,-0.045145396,-0.047516834,-1.389261484
1750936135,1,monza,581.8013916,0.140921146,155.556076,0.899999976,0.742554843,0,1,6635,-3.047352076,0.099547356,0.25744769,43.18074799,-0.026489576,-0.059002787,-1.131390929
1750936135,1,monza,582.3407593,0.141002595,154.7670898,0.87565738,0.759894013,0,1,7188,-3.04715538,0.103234455,0.245376825,42.95765686,-0.032731432,-0.015576143,-1.306527734
1750936135,1,monza,583.0925293,0.141138345,153.944931,0.839143455,0.81674087,0,1,7697,-3.046971798,0.103253834,0.250689954,42.72840881,-0.041923646,0.071431451,-1.272741079
1750936135,1,monza,583.840271,0.141274109,153.092926,0.814800858,0.820434809,0,1,8157,-3.046783686,0.105145037,0.252239585,42.49064255,-0.031597707,-0.002079509,-1.380698204
1750936135,1,monza,584.5838623,0.141409859,152.2481689,0.598811388,0.834597886,0,1,8492,-3.046503544,0.109763376,0.249079406,42.25394821,-0.040652748,0.01952807,-1.480640054
1750936135,1,monza,585.4287109,0.141545609,151.5777588,0,0.858573616,0,4,7966,-3.046268225,0.110127561,0.246087238,42.06969833,-0.069666788,0.074872524,-1.093567371
1750936135,1,monza,586.1643677,0.141681224,150.7944641,0,0.842964768,0,4,7664,-3.046164751,0.101440243,0.23973231,41.85725021,-0.062112242,0.106233224,-1.243194938
1750936135,1,monza,586.8964233,0.14181672,150.1229553,0,0.74078238,0,4,7387,-3.046118498,0.096403599,0.215532243,41.67591858,-0.053498317,-0.012638332,-1.012216568
1750936135,1,monza,587.729248,0.141952217,149.510788,0,0.611748517,0,4,7290,-3.045964241,0.09894421,0.189971551,41.50442886,-0.023272336,-0.019904567,-1.045953989
1750936136,1,monza,588.2476807,0.142033502,148.6854248,0,0.64041847,0,4,7369,-3.045737028,0.100267328,0.202461138,41.26912689,-0.043771397,-0.016583201,-1.283388972
1750936136,1,monza,588.970459,0.142168999,147.8545532,0,0.766624868,0,4,7441,-3.045625687,0.095625579,0.24186632,41.03504562,-0.04622639,-0.027291575,-1.410840154
1750936136,1,monza,589.6891479,0.14227739,146.9667206,0,0.850531697,0,4,7389,-3.045523167,0.0923163,0.271357656,40.78889465,-0.0246867,-0.081644401,-1.45974791
1750936136,1,monza,590.5053101,0.142439976,146.1040497,0,0.838032782,0,4,7239,-3.04534483,0.096181475,0.27046138,40.55097961,-0.022443121,-0.110800572,-1.344006658
1750936136,1,monza,591.2150269,0.142548576,145.3249359,0,0.77828759,0,4,7105,-3.045054674,0.10470935,0.24776803,40.33506775,-0.014396105,-0.048510991,-1.316321373
1750936136,1,monza,592.0214233,0.14268446,144.5014954,0,0.797185481,0,4,7068,-3.044775724,0.10816215,0.235578075,40.10585403,-0.065749407,0.032868251,-1.316106677
1750936136,1,monza,592.5227661,0.142793179,143.6042938,0,0.811525822,0,4,7105,-3.044664621,0.100849375,0.239418447,39.85297394,-0.08328826,0.113514319,-1.482207537
1750936136,1,monza,593.2208862,0.142901897,142.7123566,0,0.852285028,-0.006357406,4,7123,-3.044641733,0.088859931,0.238306627,39.60339737,-0.068345748,0.064896524,-1.455150008
1750936136,1,monza,594.0133057,0.143037781,141.7691956,0,0.856444418,-0.019167086,4,7082,-3.044664621,0.089087956,0.226054341,39.34177399,-0.013517237,0.037792351,-1.540135622
1750936136,1,monza,594.7017822,0.14317368,140.851944,0,0.851325929,-0.032102279,4,7002,-3.045109987,0.085273571,0.219303757,39.08987427,0.113758042,0.074452236,-1.440012336
1750936136,1,monza,595.3858643,0.143282384,139.9978485,0,0.854536533,-0.051729828,4,6939,-3.046070814,0.078002922,0.216000482,38.85298157,0.217837676,0.15615873,-1.266864896
1750936136,1,monza,596.0657349,0.143391088,139.1468201,0,0.805562198,-0.064963154,4,6910,-3.047752619,0.058490261,0.215562373,38.62244034,0.316307902,0.101251662,-1.150751948
1750936136,1,monza,596.8378296,0.143526927,138.3760376,0,0,-0.078306623,4,6929,-3.050237894,0.026846642,0.210072294,38.42539215,0.445952982,0.017178809,-0.90310353
1750936136,1,monza,597.5102539,0.143635601,138.1845398,0,0,-0.098440319,4,6979,-3.053876877,-0.024810134,0.177260727,38.37840271,0.541861117,-0.040436655,-0.222459659
1750936136,1,monza,598.1816406,0.143771455,137.8509827,0,0.59497261,-0.111899555,4,7016,-3.058558702,-0.108804472,0.137771502,38.26484299,0.520595193,0.003832783,-1.138501644
1750936136,1,monza,598.8508911,0.143880129,137.2616272,0,0.600176513,-0.125438124,4,6993,-3.063945293,-0.208669364,0.119302042,38.10429001,0.65587604,-0.026624426,-0.931210458
1750936136,1,monza,599.3271484,0.143961638,136.6445618,0,0.733776093,0,4,6905,-3.070122957,-0.355766594,0.135815904,37.92630386,0.359650582,0.095778942,-1.05638504
1750936136,1,monza,600.2749634,0.144124657,135.9249268,0,0.744737983,0,4,6796,-3.075299263,-0.500988245,0.167391136,37.72385025,0.345612377,0.09060882,-1.185966849
1750936136,1,monza,600.7462158,0.144206151,135.1699066,0,0.750314772,0,4,6708,-3.079594374,-0.603921294,0.195624784,37.51070786,0.35071364,0.015481493,-1.25047946
1750936136,1,monza,601.40271,0.144314811,134.3825531,0,0.776953876,0,4,6652,-3.083412409,-0.686896384,0.218364954,37.29282761,0.351114392,0.00101796,-1.172941446
1750936136,1,monza,602.055481,0.144450635,133.6016693,0,0.731280804,0,4,6616,-3.086993217,-0.75869894,0.226006612,37.07412338,0.382423133,-0.112967409,-1.218078732
1750936136,1,monza,602.7044678,0.144559279,132.8688049,0,0.709546864,0,4,6578,-3.090223551,-0.810084343,0.216352552,36.86827469,0.405751646,-0.152603358,-1.207609057
1750936136,1,monza,603.4417725,0.144667938,132.1500549,0,0.710071802,0,4,6538,-3.093021393,-0.834641278,0.19807215,36.63831711,0.480037808,-0.104316071,-1.217797756
1750936136,1,monza,604.0831299,0.144803748,131.394516,0,0.717800498,0,4,6502,-3.09542942,-0.837121606,0.189477131,36.45847321,0.487139165,-0.07880792,-1.217476249
1750936136,1,monza,604.7208252,0.144912407,130.5312042,0,0.717736423,0,4,6470,-3.097755671,-0.825547814,0.176311746,36.21889877,0.49148035,-0.086710028,-1.196751475
1750936136,1,monza,605.3547974,0.145021066,129.7674866,0,0.728642046,0,4,6445,-3.099559546,-0.806413651,0.169566989,36.0063591,0.490216404,-0.049835414,-1.251957893
1750936136,1,monza,605.9851074,0.14512974,129.0169373,0,0.701000333,0,4,6421,-3.101093531,-0.777217686,0.168187678,35.79963303,0.489822239,-0.048983406,-1.184103608
1750936136,1,monza,606.6117554,0.145238444,128.2674255,0,0.722138822,0,1,6386,-3.102301359,-0.736570954,0.176325142,35.59227753,0.485826999,-0.020363197,-1.208605528
1750936136,1,monza,607.2347412,0.145347163,127.5471344,0.449999988,0.722505271,0,1,6369,-3.103334427,-0.691574275,0.188879609,35.39343643,0.465402097,-0.025571665,-1.19735229
1750936136,1,monza,607.854248,0.145455867,126.8063507,0.891885757,0.745702207,0,1,6879,-3.104227304,-0.64482677,0.203625843,35.18801117,0.448135048,-0.001014833,-1.213009357
1750936136,1,monza,608.4701538,0.145564586,126.0247269,0.855371892,0.812668264,0,1,7411,-3.105056524,-0.602977991,0.216161206,34.96950912,0.397102922,0.029007206,-1.311956286
1750936136,1,monza,609.0823364,0.14567329,125.2576523,0.831029296,0.800210476,0,1,7900,-3.105994463,-0.569507778,0.216169611,34.75534821,0.36981222,-0.021609986,-1.383275747
1750936136,1,monza,609.6906738,0.145754829,124.4879608,0.806686699,0.806770086,0,1,8338,-3.106979132,-0.541318893,0.204759032,34.54116058,0.339452505,0.03571701,-1.351273298
1750936136,1,monza,610.2952881,0.145863533,123.6877975,0.171089053,0.773603439,0.00798754,3,8205,-3.108000278,-0.515917003,0.184749722,34.33290482,0.346726179,-0.008000815,-1.33629334
1750936136,1,monza,610.8963623,0.145972252,123.198494,0,0.709908366,0.02401549,3,7953,-3.108912706,-0.496406555,0.151376277,34.19591904,0.286434174,0.047870062,-0.938351274
1750936136,1,monza,611.494873,0.146080941,122.6651535,0,0.63690269,0.040134504,3,7672,-3.109122753,-0.46609363,0.120200545,34.05076218,0.168190956,-0.000137966,-0.802471638
1750936136,1,monza,612.0907593,0.146189645,122.1544647,0,0.62390089,0.06446968,3,7446,-3.108531952,-0.429742187,0.104366928,33.90696335,0.049656831,0.029797982,-0.866735697
1750936136,1,monza,612.6841431,0.146298334,121.7331009,0,0,0.080797717,3,7384,-3.107119799,-0.393739164,0.104798324,33.80910492,-0.116025545,0.025603339,-0.126381084
1750936136,1,monza,613.2758179,0.146379858,121.5890808,0,0,0.097156771,3,7459,-3.104640007,-0.346244156,0.09700124,33.76545715,-0.250922143,-0.0209656,-0.267921388
1750936136,1,monza,613.8667603,0.146488562,121.3820038,0,0,0.010846272,3,7592,-3.100836277,-0.255031615,0.07088761,33.70748138,-0.070073701,-0.085319147,-0.372632653
1750936136,1,monza,614.456665,0.146597251,121.1720581,0,0,0,3,7691,-3.097215891,-0.114346325,0.055670995,33.65089417,0.0968775,0.023879901,-0.314220667
1750936136,1,monza,615.0455322,0.146705955,121.0158157,0,0,0,3,7712,-3.094304562,-0.011949299,0.034375805,33.61076736,0.02369741,-0.008248316,-0.206344739
1750936136,1,monza,615.633728,0.14678748,120.9181061,0,0,0,3,7671,-3.091874599,0.065171733,0.009647693,33.58574677,-0.046240527,0.051020745,-0.127547696
1750936136,1,monza,616.2214355,0.146896079,120.8540268,0,0,0,3,7609,-3.089828253,0.128026292,-0.013312446,33.56773376,-0.037610628,0.00372814,-0.105174989
1750936136,1,monza,616.8088989,0.147004634,120.7787704,0,0,0,3,7566,-3.088138819,0.171154127,-0.014207368,33.54581451,-0.091632299,0.093789056,-0.135738879
1750936136,1,monza,617.3959351,0.147113174,120.6851425,0,0,0,3,7557,-3.086807489,0.19317396,0.001570616,33.51888275,-0.146673962,0.078964837,-0.167126238
1750936136,1,monza,617.9825439,0.147194594,120.5723495,0,0,0,3,7570,-3.085767269,0.201430529,0.016927093,33.4871788,-0.160846919,0.042167466,-0.183984786
1750936136,1,monza,618.5685425,0.147303149,120.4545212,0,0,0,3,7583,-3.084958076,0.20310317,0.025179513,33.45413208,-0.147801355,-0.046023592,-0.197509885
1750936136,1,monza,619.1540527,0.147411704,120.3354492,0,0,0,3,7583,-3.084317446,0.199361518,0.043348171,33.42147446,-0.150487691,-0.004614458,-0.186033696
1750936136,1,monza,619.7389526,0.147520244,120.2428284,0,0,0,3,7570,-3.083840609,0.194507137,0.057926863,33.3962059,-0.146245822,0.037123151,-0.166529536
1750936136,1,monza,620.3233032,0.147601664,120.1458359,0,0,0,3,7550,-3.083355188,0.189062431,0.057371289,33.36956406,-0.117280021,0.009515351,-0.14889431
1750936136,1,monza,620.9071655,0.147710219,120.0540314,0,0,0,3,7530,-3.082956314,0.18400085,0.036011018,33.34370422,-0.109623894,-0.093938395,-0.163648993
1750936136,1,monza,621.4906006,0.147818819,119.9311218,0,0,0,3,7521,-3.082545757,0.17400907,0.014731021,33.30908203,-0.12247581,-0.024389312,-0.174918115
1750936136,1,monza,622.0734863,0.147927433,119.8304214,0,0,0,3,7525,-3.082288504,0.162215978,0.006809883,33.28118515,-0.1377514,0.043761306,-0.190232024
1750936136,1,monza,622.6558228,0.148008883,119.7165985,0,0,0,3,7533,-3.082044125,0.148309529,-0.002319774,33.2499733,-0.113400258,0.019103313,-0.178888708
1750936136,1,monza,623.2376099,0.148117483,119.6051712,0,0,0,3,7538,-3.081792116,0.139630109,-0.016094768,33.2185936,-0.103738837,-0.054206565,-0.178317904
1750936136,1,monza,623.8188477,0.148226082,119.488472,0,0,0,3,7535,-3.081520319,0.130352199,-0.010704693,33.18667984,-0.10157384,0.09573137,-0.183237955
1750936137,1,monza,624.3995361,0.148334682,119.3864441,0,0,0,3,7524,-3.081267834,0.121868521,0.006481025,33.15875244,-0.094147108,0.023221387,-0.14951472
1750936137,1,monza,624.9797363,0.148416147,119.292511,0,0,0,3,7508,-3.08104682,0.115188621,0.02022676,33.13291931,-0.075945213,-0.021420626,-0.147682369
1750936137,1,monza,625.642334,0.148524746,119.1998062,0,0,0,3,7490,-3.080861092,0.10977184,0.030964518,33.10702896,-0.06664858,-0.067584001,-0.154944986
1750936137,1,monza,626.2215576,0.148633376,119.0969467,0,0,0,3,7475,-3.08070612,0.100984901,0.048386626,33.07823181,-0.082784556,0.012045248,-0.174270481
1750936137,1,monza,626.800293,0.148742035,118.9967194,0,0,0,3,7463,-3.080591202,0.090798654,0.062324014,33.050457,-0.089638703,-0.010268502,-0.162197486
1750936137,1,monza,627.3786011,0.148850694,118.8941498,0,0,0,3,7456,-3.080465794,0.083820328,0.054894533,33.0220108,-0.052018851,-0.037222937,-0.1658099
1750936137,1,monza,627.9563599,0.148932174,118.7902069,0,0,0,3,7452,-3.080301046,0.082475774,0.026694421,32.99291611,-0.036398459,-0.115900345,-0.172423422
1750936137,1,monza,628.5335693,0.149040833,118.6838455,0,0,0,3,7452,-3.08013773,0.083313331,-0.004694433,32.96329498,-0.025561903,-0.139861375,-0.174264744
1750936137,1,monza,629.1103516,0.149149477,118.5753555,0,0,0,3,7453,-3.08004117,0.079986297,-0.009895884,32.93307495,-0.039450839,-0.051189277,-0.18192105
1750936137,1,monza,629.6865845,0.149230972,118.4620972,0,0,0,3,7453,-3.080025673,0.071084224,0.011969284,32.90153503,-0.054675415,0.02677229,-0.185185701
1750936137,1,monza,630.262207,0.149339631,118.3503571,0,0,0,3,7449,-3.080067873,0.058863103,0.042386539,32.87071991,-0.078547314,0.098582707,-0.183183163
1750936137,1,monza,630.8372803,0.149448246,118.2472763,0,0,0,3,7436,-3.080085993,0.049798358,0.053172898,32.84253693,-0.032669701,0.067375593,-0.159830019
1750936137,1,monza,631.4118042,0.149529517,118.1456909,0,0,0,3,7422,-3.079996824,0.048795551,0.028712744,32.81398392,-0.021998836,-0.023664618,-0.164740905
1750936137,1,monza,631.7399292,0.149610788,118.0427246,0,0,0,3,7414,-3.079819679,0.053134654,-0.009030988,32.78546143,-0.017591652,-0.034830034,-0.164810553
1750936137,1,monza,632.3956299,0.149719164,117.9369354,0,0,0,3,7416,-3.07963872,0.056514472,-0.038292535,32.75593185,-0.010077321,0.026930405,-0.180159569
1750936137,1,monza,632.968811,0.149800435,117.8256989,0,0,0,3,7425,-3.07949996,0.055856019,-0.037846882,32.72468948,-0.044713847,0.02343192,-0.179865152
1750936137,1,monza,633.5414429,0.149908796,117.7129135,0,0,0,3,7429,-3.079431534,0.0508404,-0.011039411,32.69352341,-0.042758085,0.087948158,-0.181567654
1750936137,1,monza,634.1135254,0.150017157,117.6070633,0,0,0,3,7420,-3.07941246,0.044604339,0.028571893,32.66472626,-0.038073815,0.063434847,-0.157893717
1750936137,1,monza,634.6851196,0.150098443,117.5106583,0,0,0,3,7398,-3.079387665,0.041358579,0.052624818,32.63803101,-0.010190181,0.023652375,-0.156878233
1750936137,1,monza,635.3378296,0.150233895,117.4159393,0,0,0,3,7372,-3.079332113,0.041146833,0.053993218,32.61185455,-0.018096499,0.053734027,-0.156289652
1750936137,1,monza,635.9085083,0.150315225,117.3222504,0,0,0,3,7355,-3.079250336,0.042649824,0.031570401,32.58568573,-0.002103628,-0.035427656,-0.156551048
1750936137,1,monza,636.4786987,0.150424063,117.2215652,0,0,0,3,7353,-3.079158068,0.04387765,-0.001147903,32.55721283,-0.01363538,-0.053293526,-0.168133304
1750936137,1,monza,637.0484009,0.150532901,117.1083374,0,0,0,3,7362,-3.079073191,0.042364325,-0.02007105,32.52537537,-0.038961079,0.019804062,-0.196680069
1750936137,1,monza,637.6988525,0.150641739,116.987236,0,0,0,3,7373,-3.078977346,0.037974212,-0.011722331,32.49160004,-0.021751145,0.065097414,-0.195996746
1750936137,1,monza,638.267334,0.150723368,116.8700027,0,0,0,3,7376,-3.078852654,0.03585197,0.010050537,32.45947647,-0.052845165,0.114558138,-0.176764533
1750936137,1,monza,638.8352661,0.150832206,116.7643661,0,0,0,3,7366,-3.078682661,0.036792424,0.018445769,32.43048477,-0.013354046,0.079107814,-0.164917678
1750936137,1,monza,639.4026489,0.150941044,116.6533508,0,0,0,3,7345,-3.078424931,0.04218322,0.002852726,32.39993668,-0.011795141,0.0145206,-0.148072824
1750936137,1,monza,639.9696045,0.151022673,116.5756378,0,0,0,3,7332,-3.078230858,0.046356391,-0.018229635,32.3784523,-0.015911585,-0.058069814,-0.14233318
1750936137,1,monza,640.3743286,0.151104301,116.46521,0,0,0,3,7323,-3.07804966,0.046349257,-0.023081657,32.34724045,-0.03351843,-0.02312709,-0.160972372
1750936137,1,monza,640.9404907,0.151185885,116.3574448,0,0,0,3,7320,-3.077927113,0.043733809,0.008688059,32.31714249,-0.042241726,0.101211667,-0.177181408
1750936137,1,monza,641.5061035,0.151294306,116.2481079,0,0,0,3,7317,-3.07781601,0.041258242,0.051786982,32.28715134,-0.022201039,0.10110458,-0.170815662
1750936137,1,monza,642.071228,0.151402727,116.1503296,0,0,0,3,7304,-3.077675104,0.04319771,0.068224035,32.26009369,-0.018898463,-0.045207702,-0.149273232
1750936137,1,monza,642.6358643,0.151484042,116.0545807,0,0,0,3,7283,-3.077486515,0.048771605,0.046284314,32.23340225,0.010192167,-0.117329195,-0.155349344
1750936137,1,monza,643.2805786,0.151592463,115.9500198,0,0,0.026214713,3,7269,-3.077299356,0.043338988,0.01112487,32.20391464,-0.107830673,0.010481832,-0.17813915
1750936137,1,monza,643.8441162,0.151700899,115.8435745,0,0,0.043714345,3,7267,-3.076802015,0.029945889,-0.016596397,32.1745224,-0.164569989,0.013630047,-0.17051965
1750936137,1,monza,644.4071655,0.15180932,115.733551,0,0,0.061232679,3,7279,-3.075789452,0.024119627,-0.039278988,32.14357758,-0.256057173,-0.050537493,-0.184221089
1750936137,1,monza,644.9696655,0.151890635,115.6156769,0,0,0.087547451,3,7291,-3.074165583,0.025809716,-0.042172011,32.11060333,-0.330622464,-0.054693978,-0.196033537
1750936137,1,monza,645.5316162,0.151999056,115.492836,0,0,0.10511706,3,7292,-3.071667433,0.032507498,-0.008787178,32.07649994,-0.444242954,0.047977712,-0.194977701
1750936137,1,monza,646.0929565,0.152080476,115.3736115,0,0,0.122707702,3,7278,-3.068018198,0.051073089,0.0406106,32.04322433,-0.639503598,0.110447086,-0.198172599
1750936137,1,monza,646.6536865,0.15218918,115.258606,0,0,0,3,7254,-3.063072205,0.138409704,0.088947766,32.01114655,-0.215012014,0.079452656,-0.180635139
1750936137,1,monza,647.2138672,0.152297884,115.1748734,0,0,0,3,7234,-3.059426308,0.253411829,0.099155508,31.98447227,-0.13352482,0.125403211,-0.168105111
1750936137,1,monza,647.7736206,0.152379408,115.0658035,0,0,0,3,7218,-3.055407047,0.329303116,0.056098185,31.95712852,-0.217256427,-0.024032477,-0.15778558
1750936137,1,monza,648.3328857,0.152488098,114.9769287,0,0,0,3,7217,-3.052895546,0.376392692,0.005060918,31.93161583,-0.221449032,-0.034614999,-0.174316093
1750936137,1,monza,648.8916016,0.152569622,114.8458023,0,0,0,3,7229,-3.050158501,0.416422546,-0.047258824,31.89405251,-0.251512647,-0.005436016,-0.191328838
1750936137,1,monza,649.4498291,0.152678326,114.7229614,0,0,0,3,7243,-3.04830718,0.427399516,-0.058092088,31.85998344,-0.286794364,0.072586775,-0.193548635
1750936137,1,monza,650.0074463,0.15275985,114.6279831,0,0,0,3,7248,-3.047115803,0.422021747,-0.053310689,31.83042526,-0.267374068,-0.012843091,-0.160418212
1750936137,1,monza,650.5645142,0.152868554,114.5314178,0,0,0,3,7239,-3.046179295,0.405960202,-0.04022805,31.80798912,-0.275798023,-0.096379459,-0.148674577
1750936137,1,monza,651.1211548,0.152977243,114.4384155,0,0,0,3,7215,-3.045557261,0.378518879,-0.002915566,31.78248596,-0.2642937,-0.066501759,-0.1454629
1750936137,1,monza,651.6773071,0.153058752,114.3468246,0,0,0,3,7185,-3.04512167,0.345568061,0.055108927,31.75749016,-0.260419965,0.045583561,-0.147785783
1750936137,1,monza,652.3119507,0.153167427,113.8875122,0,0.653249502,0,3,7115,-3.044794559,0.314350843,0.124145947,31.60879517,-0.225049943,0.049225822,-1.069834232
1750936137,1,monza,652.8641968,0.153276116,113.2198868,0,0.714944899,0,3,7015,-3.044351816,0.298916429,0.174372926,31.42049217,-0.156435102,-0.06101571,-1.09416306
1750936137,1,monza,653.4130249,0.153357625,112.5119781,0,0.765291274,0,3,6896,-3.043730974,0.293679923,0.201339185,31.22236252,-0.159826398,-0.09736976,-1.054464459
